date,close_t,fold,h5_q10,h5_q50,h5_q90,h5_true,h15_q10,h15_q50,h15_q90,h15_true,h30_q10,h30_q50,h30_q90,h30_true
2015-07-07,1152.4,1,1139.3176226085184,1159.575945542383,1179.1217723608804,1153.2999553203583,1136.964686129876,1174.2677812372767,1199.2834597459182,1096.2999917030336,1135.178510785673,1182.8611875756744,1228.027932324684,1117.100004696846
2015-07-08,1163.3,1,1146.6701643900708,1168.1159815216356,1191.5537296370271,1147.1999744176865,1142.9162452460616,1178.8640845767616,1208.3616849899852,1092.6999636173248,1142.3733670879458,1187.3692032063168,1231.634826125044,1128.0999673247336
2015-07-09,1159.0,1,1144.7651133536392,1165.6474030572492,1186.247106652434,1143.8000043034554,1142.8861312250228,1177.78581594988,1206.9177689282835,1088.4000063538551,1142.276300733259,1187.3123000925757,1234.041924671447,1152.999970793724
2015-07-10,1157.7,1,1142.0744668449263,1163.7220892974794,1186.644450260971,1131.799996072054,1135.965827475047,1171.6633109653933,1202.7960186949726,1094.900017118454,1133.2504110396137,1175.8071871525603,1222.030287451704,1159.5999643206596
2015-07-13,1155.2,1,1140.4400527755488,1167.1071128091182,1184.9987695934874,1106.6999893188477,1141.9503138527616,1176.7479362330146,1220.1389030637522,1089.4000299453735,1132.963445623849,1202.237063519679,1249.2862680111457,1153.3999851226806
2015-07-14,1153.3,1,1142.039864753446,1161.4524029351628,1178.913586654966,1103.4000179886818,1140.5850890732554,1176.1546447754158,1200.450914748301,1090.6999954283235,1138.9550163302072,1185.029151832899,1229.976851928235,1138.1999867081645
2015-07-15,1147.2,1,1133.223822243942,1155.553461554948,1171.2551842470668,1091.3999722480771,1128.1592395120335,1167.787503588516,1196.2889622708722,1085.7000131607056,1127.319381098253,1182.09333277132,1228.0396198776837,1124.6000338554384
2015-07-16,1143.8,1,1129.4444882553155,1152.087312570493,1170.3324232909588,1093.9999695897102,1127.9058358894529,1168.729805474562,1196.0799828281115,1090.1999872565268,1124.6076163630094,1185.412538012725,1230.182923681052,1122.4000277280809
2015-07-17,1131.8,1,1117.189929772436,1139.407068525555,1158.725820481043,1085.599988567829,1115.337558512102,1158.285345578406,1182.783240136381,1094.1000162243845,1112.3254037652391,1172.5216714310138,1218.3678694921457,1133.0999645471572
2015-07-20,1106.7,1,1092.4082565170754,1113.2627447910313,1132.4371540656557,1096.499981456995,1088.1566906828527,1129.443954983986,1153.6406650749648,1104.2000129163266,1088.9363990523784,1136.0157109712848,1187.8563045435326,1131.6000006437305
2015-07-21,1103.4,1,1093.130568874288,1110.2565135585735,1126.2316981544964,1096.299975156784,1092.0850167665376,1126.791874269937,1144.5046024446349,1107.6000610113144,1091.4055570563953,1136.54465471567,1173.6785616318243,1138.7000586748125
2015-07-22,1091.4,1,1079.7652437515253,1098.589227126264,1116.245434455653,1092.7000093460083,1077.5610146322576,1116.3038237331616,1135.6353357302685,1123.200008440018,1075.3009528613948,1124.535168532808,1166.7099948577677,1132.5000452756883
2015-07-23,1094.0,1,1080.8237123774884,1102.1694691846606,1121.4746188091644,1088.3999814987185,1076.389689350206,1118.0716833177426,1143.3393385315535,1115.7000064849854,1073.042839332664,1122.879799588791,1175.097429119052,1123.7000515460968
2015-07-24,1085.6,1,1071.083922410066,1094.7704492518685,1117.1799528668798,1094.9000498771666,1070.4210504374466,1113.34419511653,1143.253552169892,1112.900058746338,1062.8383982149066,1122.5838236524637,1177.252547220967,1120.6000388145446
2015-07-27,1096.5,1,1082.8085018602287,1104.7910227924713,1126.073061159443,1089.399997383356,1085.2872484996094,1123.350383564965,1151.6823385933149,1118.6000366806984,1079.8410324681636,1137.2301009665114,1185.1760323674484,1120.3999544978142
2015-07-28,1096.3,1,1084.1949989878694,1103.4857012053767,1121.890190490125,1090.6999701738357,1082.5876924021886,1122.433749202813,1141.8284465214504,1117.0999614238738,1079.7564844806625,1131.6729271740871,1174.077917737211,1102.199961411953
2015-07-29,1092.7,1,1081.4275197080456,1101.2681028388229,1119.5662187694622,1085.7000234901905,1078.6843661747891,1118.8852711229747,1140.028163364365,1128.0999761104583,1073.1383432816056,1125.3683249895694,1169.9393478268782,1109.5000217795373
2015-07-30,1088.4,1,1077.1468698764863,1097.2411337579858,1115.7548424141776,1090.1999855518343,1075.8262557392816,1113.9171086010629,1137.5596083570354,1153.0000581264496,1069.952604041516,1121.8727189430845,1166.839158692679,1103.500001335144
2015-07-31,1094.9,1,1083.810370215975,1103.9826413446704,1123.035367075269,1094.1000291228297,1083.131424477882,1113.8048993172883,1144.5743631941202,1159.600010406971,1076.7198863766102,1121.6327069714466,1165.606002457725,1107.7000561237337
2015-08-03,1089.4,2,1069.2276565756115,1093.0469681009808,1118.3421693288496,1104.1999873399736,1059.3039828085914,1096.4726074177686,1146.1540442831829,1153.3999487638475,1072.1284521791044,1114.7009388963993,1161.464099006514,1102.8000253915789
2015-08-04,1090.7,2,1076.7586115343067,1099.3985908573618,1112.5948445027086,1107.5999439001084,1069.4517986932776,1102.7736055506757,1136.130230382858,1138.2000008106231,1067.6924271553785,1111.4390787444536,1159.1552595111532,1119.199948477745
2015-08-05,1085.7,2,1060.0800376739253,1081.0481423167532,1111.1054864913558,1123.2000106573105,1046.7196194568055,1077.9127236260445,1128.5490265598692,1124.6000065684318,1053.160309514006,1103.270571541518,1138.517260797674,1117.300018644333
2015-08-06,1090.2,2,1068.0293172562815,1090.8708354344467,1118.861415431514,1115.6999675989152,1053.6986084314435,1098.8466510577678,1142.5713169314913,1122.400026869774,1053.778691064892,1113.125317631347,1163.710629432819,1138.0999523878097
2015-08-07,1094.1,2,1086.227475951842,1092.2010897885575,1118.1922493090458,1112.8999918699265,1073.13344690577,1112.190107175894,1143.446612008328,1133.0999859094618,1066.057389782827,1121.4802817263271,1162.2871241655969,1133.0999859094618
2015-08-10,1104.2,2,1094.8140577955528,1105.846564148227,1130.868313905162,1118.6000252962112,1079.5099413444668,1129.4242729674106,1161.8645454405396,1131.6000243663789,1075.2355026120197,1139.6347777241458,1181.5527965806975,1125.0000511646272
2015-08-11,1107.6,2,1098.143786436053,1108.2033240491853,1136.3594214091308,1117.1000052452086,1081.6559388820065,1132.6921220303743,1169.255892348288,1138.6999407291412,1071.3852118703485,1137.9190748633796,1195.6815666349885,1131.5999576568602
2015-08-12,1123.2,2,1103.2523489946882,1125.9323721712487,1151.2658372344715,1128.100053405762,1088.6970558356795,1130.960698201945,1179.7520913944431,1132.500005722046,1083.4886102103285,1142.899940321498,1205.3481769770028,1153.8000274658204
2015-08-13,1115.7,2,1099.2087155273182,1117.1517518756832,1148.911081068856,1152.9999570250511,1079.1142620925766,1143.2539707955998,1182.4250892682448,1123.7000585317612,1066.0445578595516,1146.268084671373,1215.7533463688906,1145.999939060211
2015-08-14,1112.9,2,1092.095137148401,1113.8351802900563,1152.7421659795923,1159.5999384641648,1064.8119271309024,1146.9490686788631,1196.072585670891,1120.6000517845157,1052.231431884491,1152.170849578989,1231.8113986703345,1131.9999492645263
2015-08-17,1118.6,2,1115.6065133924626,1117.1354526123368,1143.5322655718392,1153.3999667167664,1101.734013309077,1140.553608713713,1177.3447040832095,1120.400058054924,1090.8469936082547,1151.051102330851,1193.3127494172163,1127.0999704122542
2015-08-18,1117.1,2,1110.6314371236076,1112.271262451348,1144.3622510620585,1138.200047421455,1090.2108282807835,1129.111650556865,1182.7507387772876,1102.2000207901,1070.1632211178048,1142.9906840014885,1199.980484702485,1115.4999781012534
2015-08-19,1128.1,2,1104.9855184542062,1127.585879963797,1157.0166207116351,1124.6000235319136,1082.6936212400276,1124.014679831746,1192.702099194543,1109.5000040233135,1065.8066063768515,1147.7103872616608,1208.766704405051,1114.2000127673148
2015-08-20,1153.0,2,1132.025021032206,1150.4822145610085,1181.803438457065,1122.4000200033188,1109.2922404625065,1149.913200533922,1218.1015238361465,1103.4999838471413,1094.715769161062,1175.0624928757911,1231.4885150882092,1137.0999794006348
2015-08-21,1159.6,2,1137.4948145148526,1154.4603699177003,1188.7988462988087,1133.099987244606,1114.5612876164148,1152.9813096705384,1224.2206229935814,1107.6999802350997,1102.9529105479176,1181.8737116632196,1234.3442083288023,1138.1000196456907
2015-08-24,1153.4,2,1135.9003906545893,1147.0501151525818,1180.9247634196245,1131.600010061264,1114.46976728564,1151.1664599349804,1214.7385293919915,1102.8000302910805,1104.2856895515315,1177.6653751292222,1224.4796485926215,1146.7999860167504
2015-08-25,1138.2,2,1118.7365798008493,1137.2485889521174,1158.0213184556478,1138.6999955892563,1105.7876616818407,1124.0388820784638,1178.4445888084122,1119.2000319242477,1089.7809593581003,1145.209828444286,1192.797032986515,1149.0000404119492
2015-08-26,1124.6,2,1098.7288367378817,1122.6044222327837,1149.3476916327072,1132.5000507354737,1079.190327857777,1118.4111306468649,1173.2031842597596,1117.3000142097471,1068.7315009816657,1142.7610176575947,1188.5232157328348,1144.7000306606292
2015-08-27,1122.4,2,1094.1779720446268,1117.1514273567043,1147.401727554458,1123.700005722046,1072.1319996137431,1111.069841595105,1171.6204520806698,1138.100017642975,1064.0358558067603,1141.9561948300136,1181.4500238971057,1156.2999639511108
2015-08-28,1133.1,2,1108.5471202145573,1125.531795396543,1159.3450953431056,1120.5999951660633,1084.04496577202,1126.461594188364,1185.6433924994865,1133.1,1075.560220491377,1153.324140135588,1195.7679262828146,1164.9000079751013
2015-08-31,1131.6,2,1105.51991677531,1120.437809981759,1156.9379649438254,1120.4000224113463,1081.875939760261,1113.0261325946883,1182.3155182757769,1125.0000180244444,1069.0572160162208,1146.0709972775535,1189.193470613172,1165.7999556541442
2015-09-01,1138.7,2,1114.5267778829823,1124.505660485006,1166.0787104438946,1102.1999664247037,1088.1554851371468,1125.891023710603,1195.3829749107674,1131.599997931719,1081.4230569171325,1162.8404051483749,1197.4939885777192,1180.1000388264656
2015-09-02,1132.5,2,1106.2028803294231,1126.8580598627916,1164.210444844416,1109.500022381544,1082.0414345449287,1127.6951844181972,1200.8433746109,1153.799933195114,1082.8139750735213,1161.722731556556,1207.2010879504212,1187.900049984455
2015-09-03,1123.7,2,1103.6183289558303,1118.7567144714153,1149.779441364549,1103.499982661009,1085.3887739413624,1127.491243515288,1175.941542742799,1145.9999704003335,1091.130742290141,1156.389634841719,1181.4923161324427,1183.5999337077142
2015-09-04,1120.6,2,1090.65801336905,1108.2811421303572,1148.8519336461825,1107.700007510185,1066.971032938263,1105.10358068187,1173.6303604798877,1131.9999560832975,1071.1143007806568,1146.0511402371876,1171.8730053731215,1173.3000500917433
2015-09-08,1120.4,2,1088.6834580014415,1111.0962918549164,1147.2417001207484,1102.7999894142151,1064.6080343998376,1096.553995690848,1174.931271880154,1127.100008583069,1061.8206133928256,1139.7019590495552,1172.8486517745152,1177.999986076355
2015-09-09,1102.2,2,1074.4196196794146,1090.9562794601134,1130.0846057555952,1119.1999531030656,1052.3374345286147,1089.164781031876,1156.727301586386,1115.4999408960343,1063.9940358399572,1132.387602105713,1150.7028678043682,1167.5999494314194
2015-09-10,1109.5,2,1088.5121836637766,1103.2644577944152,1131.5483741455726,1117.3000608682632,1073.246346113629,1090.4637778553424,1156.0822477080435,1114.1999552845955,1073.8571633249362,1127.096254938278,1152.9480150653314,1166.6000589728355
2015-09-11,1103.5,2,1078.0213816807905,1112.3496220884913,1125.6754887793966,1138.100005209446,1068.439673387151,1104.7285508357684,1143.1308675298585,1137.099981486797,1068.011889460147,1122.5917524390525,1161.1268901692606,1163.3000242114067
2015-09-14,1107.7,2,1082.9056770689556,1112.8417334802696,1128.7076536662623,1133.0999860048294,1070.740762946131,1102.7037949466794,1147.1515264406387,1138.0999884486198,1065.033050054589,1123.9663502926294,1162.4155245370323,1167.0000421881675
2015-09-15,1102.8,2,1080.254992812771,1110.2342632704538,1128.2412909657178,1125.0000635147094,1065.0647108989683,1116.932366017759,1151.9587893473708,1146.7999505996704,1056.2669475169478,1127.0739416651888,1179.4948769990128,1166.7999639987945
2015-09-16,1119.2,2,1096.3911471307645,1117.95025220733,1149.4816051231471,1131.599965286255,1074.4665787463002,1130.268201831099,1180.8256300461924,1148.9999423980714,1068.3751971426382,1149.35360004648,1200.6239052397102,1177.0999928474428
2015-09-17,1117.3,2,1105.0209183914342,1119.984107391288,1143.2272597125825,1153.7999502539635,1085.0493130892894,1135.8027499350292,1166.798275863291,1144.6999695897102,1077.5032947873858,1141.1231013517454,1187.4070170126622,1147.1999935507774
2015-09-18,1138.1,2,1118.9604183096062,1134.604661033468,1158.9703328025585,1146.0000502705573,1105.075846240131,1125.1815657782636,1181.152136575122,1156.300004184246,1103.3100677230864,1155.6245411445143,1183.8909191654766,1141.4999426364898
2015-09-21,1133.1,2,1115.1705163816137,1132.1830315303916,1153.8499195583104,1132.0000082194804,1100.0374195556878,1122.486466754918,1179.3774003237288,1164.9000079751013,1095.4914100057838,1152.4152598524076,1182.1329340375216,1135.8000350832938
2015-09-22,1125.0,2,1111.6948972446417,1128.6718257646323,1145.599452941735,1127.10003554821,1099.855124575293,1123.6465005067305,1173.5141398313006,1165.8000200986862,1090.2132471086038,1144.7365299592184,1184.0395010651498,1114.2000183463097
2015-09-23,1131.6,2,1114.6459601782446,1131.25565359512,1151.1175678465984,1115.5000153541564,1102.4201257506504,1122.7926352354211,1172.963021430265,1180.1000065326689,1097.511981787761,1149.6538587296982,1177.9491046968435,1106.5000092744826
2015-09-24,1153.8,2,1134.521747477018,1154.4721399404796,1174.006552783687,1114.20000590086,1119.2070799745516,1144.2071162788718,1193.6166978004806,1187.899966263771,1103.2253791044366,1164.0564678456385,1207.156776124226,1104.4000188231469
2015-09-25,1146.0,2,1130.6120492665002,1139.4770572979223,1165.7404813695564,1137.100017786026,1118.303968167195,1143.2820812147766,1181.273024193656,1183.5999555587769,1117.2727452335405,1167.1018096260414,1188.3694115525154,1087.599971652031
2015-09-28,1132.0,2,1109.2604109923568,1127.491425347555,1156.5244554190629,1138.1000499725342,1093.0130836884218,1125.0340399165775,1178.9183012482622,1173.3000264167786,1092.5888645233265,1153.155922044995,1186.530241143898,1087.900001525879
2015-09-29,1127.1,2,1112.9651613063595,1127.738734442364,1150.2927163262611,1146.799979066849,1097.9142085251458,1138.427078788825,1173.4934062164,1178.000032532215,1096.091803553151,1154.8004559059286,1187.3839331382214,1088.1999983668327
2015-09-30,1115.5,2,1095.6412484726766,1114.2624990275003,1137.1660463962985,1148.999941289425,1079.9817950415295,1115.7898382873589,1153.294120007735,1167.5999678373337,1075.9494027502508,1133.9605583813145,1167.0662056912522,1084.69997677207
2015-10-01,1114.2,2,1097.5346086709385,1112.2062271391317,1137.377792502288,1144.7000104665756,1081.4488421973624,1120.2445844212775,1158.366782480502,1166.5999979496005,1077.0323058128115,1137.6324903057437,1172.7628564192205,1080.7999987721444
2015-10-02,1137.1,2,1122.0394181489514,1134.901000244948,1160.4911425212056,1156.2999814748764,1104.2590628283265,1141.139818002666,1178.470294125779,1163.300067913532,1099.579446887985,1154.272899840008,1192.7427617724616,1080.8000077247618
2015-10-05,1138.1,2,1120.9910666175497,1137.6862299759346,1160.5592611368195,1164.8999867796897,1105.0991665831946,1143.7525996628,1184.6927419875028,1167.0000550985335,1100.734518403638,1165.8146525714535,1196.5541868846433,1083.6999681115149
2015-10-06,1146.8,2,1130.9414849931568,1147.2195676951108,1168.6030859491202,1165.7999831676482,1117.0955269476303,1148.8559603504298,1193.7024037408846,1166.800011062622,1113.9614226302751,1172.1527919158625,1203.513164104055,1068.700008749962
2015-10-07,1149.0,2,1141.3003541541648,1149.9002346769075,1169.8164934108345,1180.1000579595566,1129.6695804679678,1163.8841988106112,1194.664147850389,1177.0999717712402,1133.9973155404496,1183.5477413683718,1201.7025686970344,1068.7999833226204
2015-10-08,1144.7,2,1130.9824982521943,1146.1818256872853,1168.8088375714826,1187.9000137925148,1115.2318410431117,1162.2870020971138,1196.6077107000608,1147.2000630259515,1116.8760020624686,1183.1338172957317,1207.536473219723,1077.9999941825868
2015-10-09,1156.3,2,1140.2253327895269,1156.457806346854,1182.087948184151,1183.5999625086783,1123.8322718716556,1170.3453302396508,1208.327843395552,1141.500005429983,1123.6298977113686,1189.0350554221566,1222.4408098200086,1076.3999888002872
2015-10-12,1164.9,2,1147.1330235164148,1159.4278328566038,1193.7330267278398,1173.3000588655473,1125.024233566539,1175.7978446968132,1223.0895416653675,1135.8000242114067,1123.0662823003856,1198.0417356499283,1235.1429431858585,1066.7999771118166
2015-10-13,1165.8,2,1152.437512908917,1161.2721047177777,1193.1941249886108,1177.999988222122,1131.3217488320824,1179.4225476865568,1220.852170274073,1114.199995136261,1125.4901660392345,1195.3985208351571,1235.6930034058207,1074.300018846989
2015-10-14,1180.1,2,1167.6951333834013,1173.4427915385634,1206.1853420520272,1167.5999778866767,1148.328775825216,1189.9027267021652,1232.4083906397125,1106.499973899126,1145.4572589064187,1209.718110828476,1242.876835978708,1070.499966484308
2015-10-15,1187.9,2,1171.0280638756003,1183.8251709478156,1215.3706384496843,1166.599995929003,1148.3691390400093,1196.1060978237451,1236.006310348726,1104.3999963402748,1138.6405997555723,1206.8475965963669,1254.983148218784,1056.200000756979
2015-10-16,1183.6,2,1168.4157265951735,1175.214925307008,1211.687050288052,1163.3000080823897,1145.7541679402818,1188.482884680514,1234.119101781273,1087.5999669790267,1141.141399007677,1204.5431334940756,1246.6167378050525,1065.7999822616575
2015-10-19,1173.3,2,1153.7598624185764,1166.246551221513,1198.4186561273616,1166.9999839246273,1135.2468799289695,1166.7705052907422,1213.2218459956855,1087.900007432699,1136.1036106405634,1186.0303770668163,1222.4611265142755,1063.8000069916247
2015-10-20,1178.0,2,1153.593007745721,1174.0932615999116,1207.3328981373463,1166.7999811172483,1134.7453385623637,1176.441960708691,1228.3288476666992,1088.20001912117,1143.6644027856266,1200.3679647230892,1237.127650735077,1054.200021982193
2015-10-21,1167.6,2,1143.573011195561,1162.5520811104225,1191.151516661063,1177.1000508785246,1129.3977071397987,1159.6591685687215,1205.613520089366,1084.7000058174133,1136.500947251939,1187.3277946104497,1211.4440942865726,1061.7000364780424
2015-10-22,1166.6,2,1138.8337830975331,1159.902444167337,1189.8660122650624,1147.2000053763388,1125.3419078777297,1153.0254092006371,1202.836826376701,1080.7999936699866,1133.3897185791975,1185.1747314560905,1207.340919544751,1084.5000087738035
2015-10-23,1163.3,2,1135.694206949419,1154.3146336524685,1186.855791275493,1141.499967944622,1120.7972999834014,1148.1729132938808,1200.607116007223,1080.8000230908394,1128.9900989582006,1182.5134534243964,1202.9182084458591,1076.3999670028686
2015-10-26,1167.0,2,1137.6291699753497,1158.949349819061,1190.1631309345332,1135.7999677062037,1123.9893411388516,1150.439241415546,1201.0333121312112,1083.700004518032,1132.0878575849256,1183.7199624343757,1204.829881726085,1076.3000106811523
2015-10-27,1166.8,2,1132.2304532773608,1154.0977556052087,1194.4461990120394,1114.2000229358673,1111.8447631960407,1148.2008540190477,1208.053702258235,1068.6999988794323,1120.118703095152,1186.171936801319,1209.9120272754187,1077.6000291109085
2015-10-28,1177.1,2,1140.8013479024148,1166.221561092149,1206.0526070298456,1106.5000267863272,1118.0942449597426,1157.7644413953765,1217.1948617405374,1068.7999854385853,1123.3838148721145,1189.6609354006237,1223.6206626794165,1073.0999899685382
2015-10-29,1147.2,2,1109.5457206545266,1138.0944343788428,1176.460496536415,1104.4000144958495,1090.3542367383204,1130.2347557280127,1191.6645726635988,1077.9999844551087,1104.8379887854153,1169.408936582655,1193.4008038722714,1076.899980354309
2015-10-30,1141.5,2,1102.4560178817692,1128.6511950689771,1171.815563698579,1087.600012421608,1079.5704092382723,1117.5512026941858,1181.3027992112247,1076.4000256061554,1090.8739190335928,1152.455655311095,1183.738725304257,1064.7000223696232
2015-11-02,1135.8,2,1099.2357045955098,1123.098289171617,1167.1333095571338,1087.900010204315,1076.358315507509,1114.7297478380808,1178.286087816365,1066.8000059366225,1086.8490514036664,1146.0617621325869,1182.6798340375033,1062.9000045061111
2015-11-03,1114.2,2,1079.5267050143495,1104.5872772522623,1144.2377459162017,1088.1999660372735,1058.124824798392,1095.7622062416,1155.2182480843678,1074.299973678589,1068.9736771998669,1124.1995563424491,1160.6062672946812,1078.0000237226486
2015-11-04,1106.5,2,1072.5337867954354,1099.8578125343802,1135.0850840492071,1084.6999816596508,1055.432060928221,1093.541748794917,1151.8935084025034,1070.5000042021277,1064.7092341488997,1125.076296955648,1160.1729428664537,1050.7999806702137
2015-11-05,1104.4,2,1074.4356404787045,1100.8927782470746,1130.0695566438228,1080.80003221035,1060.456849419002,1093.093256591046,1145.005509547516,1056.2000150203703,1072.8684777518854,1122.8398918041312,1150.9851158065533,1066.1999824047089
2015-11-06,1087.6,2,1061.5195231542957,1082.8407254203717,1111.539187203664,1080.8000106811523,1047.654839744555,1075.6356651413762,1125.112009805383,1065.7999846696853,1056.7350614852762,1102.1845725067003,1131.1959821433215,1081.8999784469604
2015-11-09,1087.9,2,1060.5132375769922,1083.3491625881452,1111.920944454927,1083.699996203184,1046.2981978914345,1077.0465061127395,1127.9872376903063,1063.7999890208246,1051.0074713091522,1104.3473592844357,1137.2928227612565,1074.7999773502352
2015-11-10,1088.2,2,1054.9500343258787,1082.0145288654833,1116.413552372106,1068.700020992756,1038.1307844577243,1075.8701924373345,1133.5063114909833,1054.1999767303466,1047.2756117598924,1106.6889201508957,1141.9125789865589,1069.4000092625618
2015-11-11,1084.7,2,1055.922771241916,1080.5022828064175,1111.9435015320812,1068.7999781131746,1042.0745765985369,1075.688213783415,1130.795942164667,1061.7000268936158,1054.579312362475,1104.9652459861372,1137.9905641103785,1077.1999750375749
2015-11-12,1080.8,2,1064.6224785340205,1083.0272460274202,1099.147863763493,1078.0000186920165,1058.2893136782704,1079.9490654928015,1114.411015980069,1084.4999384880066,1064.0783623405034,1099.8960597817013,1124.119206847909,1070.5000319480896
2015-11-13,1080.8,2,1067.0257421226815,1082.8983340186526,1100.2639364705708,1076.4000017642977,1058.8504902968796,1085.436814304331,1118.3149842389864,1076.4000017642977,1058.2912203281162,1100.5323817688304,1132.927146504565,1077.499985218048
2015-11-16,1083.7,2,1063.735780030598,1087.9225403508035,1104.4062950571888,1066.8000010252,1053.4186892846076,1087.6455071876055,1120.5766015188765,1076.299968725443,1047.324141472732,1100.1406006297602,1141.996271115573,1060.0999700903892
2015-11-17,1068.7,2,1049.306835155572,1075.9847559299053,1087.3029251518128,1074.299949026108,1041.1375164268272,1073.6175016139755,1102.1608285507862,1077.5999644875526,1037.590786137783,1086.4925159157406,1121.9900908706038,1060.3000127613543
2015-11-18,1068.8,2,1042.6352316879322,1070.950665389645,1093.8565522090876,1070.5000434875487,1029.2246550141797,1067.224758259434,1114.6357734172109,1073.0999900817872,1032.8400948647882,1088.5272354036708,1130.3202018441905,1075.0999588012694
2015-11-19,1078.0,2,1045.3714861658298,1069.8777045952509,1104.817634338065,1056.2000325918198,1028.8379590135205,1060.3701759000662,1121.9776123043987,1076.899974822998,1041.2236418133048,1095.8589225144117,1124.9550682052168,1078.4000442028046
2015-11-20,1076.4,2,1051.4528580872511,1073.1701961463166,1099.245174541829,1065.7999992370603,1039.2257743591178,1068.866140418749,1113.6676213859987,1064.7000027894974,1043.2275969667528,1092.8612929026158,1124.2097823792494,1091.900037431717
2015-11-23,1066.8,2,1048.2145202556967,1071.2820745287818,1087.6412725232933,1063.8000014305114,1040.4259753736233,1070.359409543857,1104.6708547262256,1062.9000018596648,1043.4683987597557,1086.1647015162644,1120.351907064687,1107.6999381065368
2015-11-24,1074.3,2,1048.510079346063,1077.99609786902,1097.4023116195733,1054.2000206172463,1036.8429465475522,1072.8032839074451,1115.59220707456,1077.9999704003333,1041.4723727282376,1094.397000994354,1130.0723768867051,1097.7999539136886
2015-11-25,1070.5,2,1052.8724147014575,1083.238492291576,1091.2192479843193,1061.7000252008438,1045.5246653914455,1085.969467621103,1110.4171329736223,1050.799978107214,1040.2279574990307,1091.401550795282,1137.7967315941669,1096.499983549118
2015-11-27,1056.2,2,1038.733895690921,1066.6938619198943,1074.6699921946692,1084.5000289440156,1031.800559568243,1066.9851575603768,1090.389534998424,1066.200058722496,1026.4203926605142,1074.957136282429,1114.148955227349,1085.5999686717987
2015-11-30,1065.8,2,1062.24945075429,1067.7429833389951,1085.029667232701,1076.4000535488128,1055.4752002873015,1081.263671113251,1108.8011740008292,1081.9000621557236,1057.1547316325752,1093.4907996142274,1120.564937792794,1087.5000616788864
2015-12-01,1063.8,2,1056.2020424562422,1068.505128808273,1078.2656080005474,1076.3000121831894,1054.5861796256297,1069.6191653511214,1092.5288399112635,1074.8000462293624,1060.429631542817,1084.934148847758,1101.2215775973157,1073.900041294098
2015-12-02,1054.2,2,1046.812608166473,1061.3789635023593,1069.2304170681855,1077.5999603033067,1042.9747931716329,1066.4677154700662,1086.142361616719,1069.3999645471574,1043.9116129102194,1078.457424899046,1099.0830549530203,1091.4999898910523
2015-12-03,1061.7,2,1046.4151593074207,1060.9453155290807,1076.5256820937332,1073.1000444531442,1040.301810772354,1055.228153862589,1086.799510011733,1077.1999749541285,1042.2694194692956,1076.4465778905344,1094.036883074432,1089.8999634146692
2015-12-04,1084.5,2,1066.169063635043,1084.398630273562,1103.453898894402,1076.9000004529953,1056.7241899873206,1083.2796332567716,1117.7280977705134,1070.500000834465,1059.301207396791,1104.6169028881768,1127.3941602798402,1107.099998652935
2015-12-07,1076.4,2,1062.5003570082647,1078.5454249223612,1091.1261796813965,1064.7000027894974,1057.496421857581,1074.7340881730686,1101.9561534002337,1077.500060606003,1057.5949308776185,1092.118135259214,1112.7612901880564,1099.100025844574
2015-12-08,1076.3,2,1058.4237197265898,1074.553965315627,1095.174133856327,1062.9000226080418,1051.6992586544902,1070.9291072412332,1107.662167109279,1060.1000235021113,1060.8881797961997,1094.705791780918,1113.0454232236063,1097.1999795794486
2015-12-09,1077.6,2,1049.4599686615436,1075.3349001818694,1101.0931595883,1078.0000242233275,1038.553768346378,1066.122633518754,1116.422523494698,1060.299980020523,1055.8671781987805,1099.0127332007382,1118.1889187136323,1106.2000619888304
2015-12-10,1073.1,2,1045.165810403004,1069.7974943686218,1098.7649703851205,1050.7999936938286,1031.6533315142442,1063.6067313613687,1118.0330288660766,1075.0999558210372,1045.6880806432555,1094.9575484755476,1122.529599738126,1121.700052177906
2015-12-11,1076.9,2,1040.7868958153863,1076.263233560068,1105.9827866608614,1066.2000126302244,1023.5442561111151,1069.2380208327045,1125.2806668735905,1078.3999508380891,1032.915623222868,1098.3505152686869,1137.543436419032,1116.100016117096
2015-12-14,1064.7,2,1036.9024245470246,1065.7865497074208,1086.4058610883187,1081.8999794483186,1025.8281173827131,1055.91073106804,1101.4647692758008,1091.9000471949578,1036.8579332043585,1084.7514963125489,1108.0531629464683,1115.5999627947808
2015-12-15,1062.9,2,1039.3081843356283,1067.825260214619,1085.2873744239243,1074.7999933362007,1029.1748975807895,1063.5934654911896,1103.7358954766164,1107.6999898195268,1034.6464056513742,1083.5802619226608,1118.2512581195165,1116.399983882904
2015-12-16,1078.0,2,1053.713338574954,1074.2920987611951,1102.067066444363,1069.400013446808,1041.3642160568108,1069.6290668820986,1119.96779550451,1097.7999391555786,1049.1474167396138,1095.8754782779322,1128.2568608456477,1127.9000205993652
2015-12-17,1050.8,2,1032.1714210512746,1049.1878999953851,1070.071863405366,1077.200000143051,1022.1238973334448,1047.7677631014042,1082.9503418680283,1096.4999732017516,1018.0912662424672,1064.2205972216047,1097.926073681327,1127.3000360012054
2015-12-18,1066.2,2,1037.1687761458904,1062.6824186718015,1090.324999609405,1070.499952054024,1023.8423545719548,1055.5065565428588,1105.056328740445,1085.6000526666642,1032.9654012627304,1084.354066750588,1112.2533102720931,1141.3000079870224
